OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
0,incl,central,2,0.0,2.5,20,1000,0,1,"0.805528+0.000615416*x+-2.53044e-07*x*x+5.59667/x"
0,incl,down,2,0.0,2.5,20,1000,0,1,"(0.805528+0.000615416*x+-2.53044e-07*x*x+5.59667/x)*(1-(0.0654792+8.70483e-06*x+-1.77752e-08*x*x))"
0,incl,down_correlated,2,0.0,2.5,20,1000,0,1,"(0.805528+0.000615416*x+-2.53044e-07*x*x+5.59667/x)*(1-(0.0386621+2.11899e-05*x+-3.47609e-08*x*x))"
0,incl,down_uncorrelated,2,0.0,2.5,20,1000,0,1,"(0.805528+0.000615416*x+-2.53044e-07*x*x+5.59667/x)*(1-(0.0516565))"
0,incl,up,2,0.0,2.5,20,1000,0,1,"(0.805528+0.000615416*x+-2.53044e-07*x*x+5.59667/x)*(1+(0.0654792+8.70483e-06*x+-1.77752e-08*x*x))"
0,incl,up_correlated,2,0.0,2.5,20,1000,0,1,"(0.805528+0.000615416*x+-2.53044e-07*x*x+5.59667/x)*(1+(0.0386621+2.11899e-05*x+-3.47609e-08*x*x))"
0,incl,up_uncorrelated,2,0.0,2.5,20,1000,0,1,"(0.805528+0.000615416*x+-2.53044e-07*x*x+5.59667/x)*(1+(0.0516565))"
1,incl,central,2,0.0,2.5,20,1000,0,1,"0.853233+0.000563135*x+-2.76125e-08*x*x+5.54572/x"
1,incl,down,2,0.0,2.5,20,1000,0,1,"(0.853233+0.000563135*x+-2.76125e-08*x*x+5.54572/x)*(1-(0.105797+0.000114529*x+-1.25553e-07*x*x))"
1,incl,down_correlated,2,0.0,2.5,20,1000,0,1,"(0.853233+0.000563135*x+-2.76125e-08*x*x+5.54572/x)*(1-(0.08884+0.000132536*x+-1.45087e-07*x*x))"
1,incl,down_uncorrelated,2,0.0,2.5,20,1000,0,1,"(0.853233+0.000563135*x+-2.76125e-08*x*x+5.54572/x)*(1-(0.0576777))"
1,incl,up,2,0.0,2.5,20,1000,0,1,"(0.853233+0.000563135*x+-2.76125e-08*x*x+5.54572/x)*(1+(0.105797+0.000114529*x+-1.25553e-07*x*x))"
1,incl,up_correlated,2,0.0,2.5,20,1000,0,1,"(0.853233+0.000563135*x+-2.76125e-08*x*x+5.54572/x)*(1+(0.08884+0.000132536*x+-1.45087e-07*x*x))"
1,incl,up_uncorrelated,2,0.0,2.5,20,1000,0,1,"(0.853233+0.000563135*x+-2.76125e-08*x*x+5.54572/x)*(1+(0.0576777))"
2,incl,central,2,0.0,2.5,20,1000,0,1,"0.992643+172.254/(x*x)+0.000548757*x"
2,incl,down,2,0.0,2.5,20,1000,0,1,"(0.992643+172.254/(x*x)+0.000548757*x)*(1-(0.17287+0.000166923*x+-1.55469e-07*x*x))"
2,incl,down_correlated,2,0.0,2.5,20,1000,0,1,"(0.992643+172.254/(x*x)+0.000548757*x)*(1-(0.158075+0.000170373*x+-1.6189e-07*x*x))"
2,incl,down_uncorrelated,2,0.0,2.5,20,1000,0,1,"(0.992643+172.254/(x*x)+0.000548757*x)*(1-(0.0786736))"
2,incl,up,2,0.0,2.5,20,1000,0,1,"(0.992643+172.254/(x*x)+0.000548757*x)*(1+(0.17287+0.000166923*x+-1.55469e-07*x*x))"
2,incl,up_correlated,2,0.0,2.5,20,1000,0,1,"(0.992643+172.254/(x*x)+0.000548757*x)*(1+(0.158075+0.000170373*x+-1.6189e-07*x*x))"
2,incl,up_uncorrelated,2,0.0,2.5,20,1000,0,1,"(0.992643+172.254/(x*x)+0.000548757*x)*(1+(0.0786736))"
0,comb,central,1,0.0,2.5,20,1000,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))"
0,comb,central,0,0.0,2.5,20,1000,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))"
0,comb,down,1,0.0,2.5,20,30,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))-0.065820932388305664"
0,comb,down,1,0.0,2.5,30,50,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))-0.020254978910088539"
0,comb,down,1,0.0,2.5,50,70,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))-0.018725322559475899"
0,comb,down,1,0.0,2.5,70,100,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))-0.022655976936221123"
0,comb,down,1,0.0,2.5,100,140,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))-0.02221098355948925"
0,comb,down,1,0.0,2.5,140,200,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))-0.022172883152961731"
0,comb,down,1,0.0,2.5,200,300,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))-0.048132143914699554"
0,comb,down,1,0.0,2.5,300,600,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))-0.06063862144947052"
0,comb,down,1,0.0,2.5,600,1000,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))-0.24641968309879303"
0,comb,down,0,0.0,2.5,20,30,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))-0.026328373700380325"
0,comb,down,0,0.0,2.5,30,50,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))-0.0081019913777709007"
0,comb,down,0,0.0,2.5,50,70,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))-0.0074901287443935871"
0,comb,down,0,0.0,2.5,70,100,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))-0.0090623907744884491"
0,comb,down,0,0.0,2.5,100,140,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))-0.008884393610060215"
0,comb,down,0,0.0,2.5,140,200,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))-0.0088691534474492073"
0,comb,down,0,0.0,2.5,200,300,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))-0.019252857193350792"
0,comb,down,0,0.0,2.5,300,600,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))-0.024255448952317238"
0,comb,down,0,0.0,2.5,600,1000,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))-0.098567873239517212"
0,comb,down_correlated,1,0.0,2.5,100,140,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))-0.0144310980634"
0,comb,down_correlated,1,0.0,2.5,70,100,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))-0.0158032183117"
0,comb,down_correlated,1,0.0,2.5,200,300,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))-0.0316267356681"
0,comb,down_correlated,1,0.0,2.5,300,600,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))-0.0521979593077"
0,comb,down_correlated,1,0.0,2.5,140,200,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))-0.0122886723865"
0,comb,down_correlated,1,0.0,2.5,50,70,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))-0.0141493360381"
0,comb,down_correlated,1,0.0,2.5,20,30,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))-0.0493400450125"
0,comb,down_correlated,1,0.0,2.5,600,1000,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))-0.0780179857886"
0,comb,down_correlated,1,0.0,2.5,30,50,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))-0.0128866154802"
0,comb,down_correlated,0,0.0,2.5,100,140,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))-0.00577243940663"
0,comb,down_correlated,0,0.0,2.5,70,100,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))-0.00632128727127"
0,comb,down_correlated,0,0.0,2.5,200,300,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))-0.0126506929973"
0,comb,down_correlated,0,0.0,2.5,300,600,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))-0.0208791841507"
0,comb,down_correlated,0,0.0,2.5,140,200,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))-0.00491546891298"
0,comb,down_correlated,0,0.0,2.5,50,70,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))-0.00565973407088"
0,comb,down_correlated,0,0.0,2.5,20,30,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))-0.0197360183311"
0,comb,down_correlated,0,0.0,2.5,600,1000,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))-0.0312071988037"
0,comb,down_correlated,0,0.0,2.5,30,50,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))-0.00515464604534"
0,comb,down_uncorrelated,1,0.0,2.5,100,140,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))-0.0168840516276"
0,comb,down_uncorrelated,1,0.0,2.5,70,100,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))-0.0162342718323"
0,comb,down_uncorrelated,1,0.0,2.5,200,300,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))-0.0362829556239"
0,comb,down_uncorrelated,1,0.0,2.5,300,600,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))-0.0308612290002"
0,comb,down_uncorrelated,1,0.0,2.5,140,200,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))-0.0184560363646"
0,comb,down_uncorrelated,1,0.0,2.5,50,70,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))-0.0122651536736"
0,comb,down_uncorrelated,1,0.0,2.5,20,30,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))-0.0435655264933"
0,comb,down_uncorrelated,1,0.0,2.5,600,1000,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))-0.233743137037"
0,comb,down_uncorrelated,1,0.0,2.5,30,50,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))-0.0156268778748"
0,comb,down_uncorrelated,0,0.0,2.5,100,140,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))-0.00675362074115"
0,comb,down_uncorrelated,0,0.0,2.5,70,100,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))-0.00649370878494"
0,comb,down_uncorrelated,0,0.0,2.5,200,300,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))-0.0145131828624"
0,comb,down_uncorrelated,0,0.0,2.5,300,600,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))-0.0123444916088"
0,comb,down_uncorrelated,0,0.0,2.5,140,200,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))-0.00738241479734"
0,comb,down_uncorrelated,0,0.0,2.5,50,70,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))-0.00490606144015"
0,comb,down_uncorrelated,0,0.0,2.5,20,30,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))-0.0174262113536"
0,comb,down_uncorrelated,0,0.0,2.5,600,1000,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))-0.0934972533168"
0,comb,down_uncorrelated,0,0.0,2.5,30,50,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))-0.0062507510295"
0,comb,up,1,0.0,2.5,20,30,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))+0.065820932388305664"
0,comb,up,1,0.0,2.5,30,50,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))+0.020254978910088539"
0,comb,up,1,0.0,2.5,50,70,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))+0.018725322559475899"
0,comb,up,1,0.0,2.5,70,100,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))+0.022655976936221123"
0,comb,up,1,0.0,2.5,100,140,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))+0.02221098355948925"
0,comb,up,1,0.0,2.5,140,200,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))+0.022172883152961731"
0,comb,up,1,0.0,2.5,200,300,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))+0.048132143914699554"
0,comb,up,1,0.0,2.5,300,600,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))+0.06063862144947052"
0,comb,up,1,0.0,2.5,600,1000,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))+0.24641968309879303"
0,comb,up,0,0.0,2.5,20,30,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))+0.026328373700380325"
0,comb,up,0,0.0,2.5,30,50,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))+0.0081019913777709007"
0,comb,up,0,0.0,2.5,50,70,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))+0.0074901287443935871"
0,comb,up,0,0.0,2.5,70,100,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))+0.0090623907744884491"
0,comb,up,0,0.0,2.5,100,140,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))+0.008884393610060215"
0,comb,up,0,0.0,2.5,140,200,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))+0.0088691534474492073"
0,comb,up,0,0.0,2.5,200,300,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))+0.019252857193350792"
0,comb,up,0,0.0,2.5,300,600,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))+0.024255448952317238"
0,comb,up,0,0.0,2.5,600,1000,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))+0.098567873239517212"
0,comb,up_correlated,1,0.0,2.5,100,140,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))+0.0144310980634"
0,comb,up_correlated,1,0.0,2.5,70,100,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))+0.0158032183117"
0,comb,up_correlated,1,0.0,2.5,200,300,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))+0.0316267356681"
0,comb,up_correlated,1,0.0,2.5,300,600,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))+0.0521979593077"
0,comb,up_correlated,1,0.0,2.5,140,200,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))+0.0122886723865"
0,comb,up_correlated,1,0.0,2.5,50,70,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))+0.0141493360381"
0,comb,up_correlated,1,0.0,2.5,20,30,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))+0.0493400450125"
0,comb,up_correlated,1,0.0,2.5,600,1000,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))+0.0780179857886"
0,comb,up_correlated,1,0.0,2.5,30,50,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))+0.0128866154802"
0,comb,up_correlated,0,0.0,2.5,100,140,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))+0.00577243940663"
0,comb,up_correlated,0,0.0,2.5,70,100,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))+0.00632128727127"
0,comb,up_correlated,0,0.0,2.5,200,300,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))+0.0126506929973"
0,comb,up_correlated,0,0.0,2.5,300,600,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))+0.0208791841507"
0,comb,up_correlated,0,0.0,2.5,140,200,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))+0.00491546891298"
0,comb,up_correlated,0,0.0,2.5,50,70,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))+0.00565973407088"
0,comb,up_correlated,0,0.0,2.5,20,30,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))+0.0197360183311"
0,comb,up_correlated,0,0.0,2.5,600,1000,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))+0.0312071988037"
0,comb,up_correlated,0,0.0,2.5,30,50,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))+0.00515464604534"
0,comb,up_uncorrelated,1,0.0,2.5,100,140,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))+0.0168840516276"
0,comb,up_uncorrelated,1,0.0,2.5,70,100,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))+0.0162342718323"
0,comb,up_uncorrelated,1,0.0,2.5,200,300,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))+0.0362829556239"
0,comb,up_uncorrelated,1,0.0,2.5,300,600,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))+0.0308612290002"
0,comb,up_uncorrelated,1,0.0,2.5,140,200,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))+0.0184560363646"
0,comb,up_uncorrelated,1,0.0,2.5,50,70,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))+0.0122651536736"
0,comb,up_uncorrelated,1,0.0,2.5,20,30,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))+0.0435655264933"
0,comb,up_uncorrelated,1,0.0,2.5,600,1000,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))+0.233743137037"
0,comb,up_uncorrelated,1,0.0,2.5,30,50,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))+0.0156268778748"
0,comb,up_uncorrelated,0,0.0,2.5,100,140,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))+0.00675362074115"
0,comb,up_uncorrelated,0,0.0,2.5,70,100,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))+0.00649370878494"
0,comb,up_uncorrelated,0,0.0,2.5,200,300,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))+0.0145131828624"
0,comb,up_uncorrelated,0,0.0,2.5,300,600,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))+0.0123444916088"
0,comb,up_uncorrelated,0,0.0,2.5,140,200,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))+0.00738241479734"
0,comb,up_uncorrelated,0,0.0,2.5,50,70,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))+0.00490606144015"
0,comb,up_uncorrelated,0,0.0,2.5,20,30,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))+0.0174262113536"
0,comb,up_uncorrelated,0,0.0,2.5,600,1000,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))+0.0934972533168"
0,comb,up_uncorrelated,0,0.0,2.5,30,50,0,1,"1.00872+-1.57517e-06*log(x+19)*log(x+18)*(3+179.16*log(x+18))+0.0062507510295"
0,mujets,central,1,0.0,2.5,20,1000,0,1,"1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))"
0,mujets,central,0,0.0,2.5,20,1000,0,1,"1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))"
0,mujets,down,1,0.0,2.5,20,30,0,1,"1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))-0.066579610109329224"
0,mujets,down,1,0.0,2.5,30,50,0,1,"1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))-0.022665208205580711"
0,mujets,down,1,0.0,2.5,50,70,0,1,"1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))-0.022240962833166122"
0,mujets,down,1,0.0,2.5,70,100,0,1,"1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))-0.041054006665945053"
0,mujets,down,1,0.0,2.5,100,140,0,1,"1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))-0.050053872168064117"
0,mujets,down,1,0.0,2.5,140,200,0,1,"1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))-0.11464381217956543"
0,mujets,down,1,0.0,2.5,200,300,0,1,"1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))-0.10057545453310013"
0,mujets,down,1,0.0,2.5,300,600,0,1,"1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))-0.061666190624237061"
0,mujets,down,1,0.0,2.5,600,1000,0,1,"1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))-0.24173961579799652"
0,mujets,down,0,0.0,2.5,20,30,0,1,"1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))-0.026631845161318779"
0,mujets,down,0,0.0,2.5,30,50,0,1,"1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))-0.0090660834684967995"
0,mujets,down,0,0.0,2.5,50,70,0,1,"1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))-0.0088963853195309639"
0,mujets,down,0,0.0,2.5,70,100,0,1,"1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))-0.016421603038907051"
0,mujets,down,0,0.0,2.5,100,140,0,1,"1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))-0.020021548494696617"
0,mujets,down,0,0.0,2.5,140,200,0,1,"1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))-0.045857526361942291"
0,mujets,down,0,0.0,2.5,200,300,0,1,"1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))-0.040230181068181992"
0,mujets,down,0,0.0,2.5,300,600,0,1,"1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))-0.024666476994752884"
0,mujets,down,0,0.0,2.5,600,1000,0,1,"1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))-0.096695847809314728"
0,mujets,down_correlated,1,0.0,2.5,100,140,0,1,"1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))-0.0468422691895"
0,mujets,down_correlated,1,0.0,2.5,70,100,0,1,"1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))-0.0384821196999"
0,mujets,down_correlated,1,0.0,2.5,200,300,0,1,"1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))-0.0971777071114"
0,mujets,down_correlated,1,0.0,2.5,300,600,0,1,"1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))-0.0536033641912"
0,mujets,down_correlated,1,0.0,2.5,140,200,0,1,"1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))-0.112959341489"
0,mujets,down_correlated,1,0.0,2.5,50,70,0,1,"1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))-0.017524677657"
0,mujets,down_correlated,1,0.0,2.5,20,30,0,1,"1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))-0.0503243446886"
0,mujets,down_correlated,1,0.0,2.5,600,1000,0,1,"1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))-0.0776852512237"
0,mujets,down_correlated,1,0.0,2.5,30,50,0,1,"1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))-0.0153317624105"
0,mujets,down_correlated,0,0.0,2.5,100,140,0,1,"1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))-0.0187369072424"
0,mujets,down_correlated,0,0.0,2.5,70,100,0,1,"1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))-0.0153928482858"
0,mujets,down_correlated,0,0.0,2.5,200,300,0,1,"1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))-0.0388710820227"
0,mujets,down_correlated,0,0.0,2.5,300,600,0,1,"1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))-0.0214413467464"
0,mujets,down_correlated,0,0.0,2.5,140,200,0,1,"1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))-0.0451837381078"
0,mujets,down_correlated,0,0.0,2.5,50,70,0,1,"1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))-0.0070098712993"
0,mujets,down_correlated,0,0.0,2.5,20,30,0,1,"1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))-0.0201297395858"
0,mujets,down_correlated,0,0.0,2.5,600,1000,0,1,"1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))-0.0310741095259"
0,mujets,down_correlated,0,0.0,2.5,30,50,0,1,"1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))-0.00613270544701"
0,mujets,down_uncorrelated,1,0.0,2.5,100,140,0,1,"1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))-0.0176406331008"
0,mujets,down_uncorrelated,1,0.0,2.5,70,100,0,1,"1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))-0.0143023748633"
